census_block_2010,feature_id,feature_type,value,week,year
-29927.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29925.0,business_licenses_issued_last_4_weeks,One Family Rental,3,48,2015
-29924.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29923.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29922.0,business_licenses_issued_last_4_weeks,One Family Rental,2,48,2015
-29921.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29920.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29919.0,business_licenses_issued_last_4_weeks,One Family Rental,2,48,2015
-29918.0,business_licenses_issued_last_4_weeks,One Family Rental,2,48,2015
-29917.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29916.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29915.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29913.0,business_licenses_issued_last_4_weeks,One Family Rental,3,48,2015
-29911.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29910.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29909.0,business_licenses_issued_last_4_weeks,One Family Rental,5,48,2015
-29908.0,business_licenses_issued_last_4_weeks,One Family Rental,15,48,2015
-29907.0,business_licenses_issued_last_4_weeks,One Family Rental,14,48,2015
-29906.0,business_licenses_issued_last_4_weeks,One Family Rental,3,48,2015
-29902.0,business_licenses_issued_last_4_weeks,One Family Rental,2,48,2015
-29901.0,business_licenses_issued_last_4_weeks,One Family Rental,2,48,2015
-29899.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29898.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29897.0,business_licenses_issued_last_4_weeks,One Family Rental,1,48,2015
-29971.0,business_licenses_issued_last_4_weeks,Outdoor Signs,1,48,2015
-30022.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29989.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29980.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29974.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29969.0,business_licenses_issued_last_4_weeks,Parking Facility,2,48,2015
-29966.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29962.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29956.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-29946.0,business_licenses_issued_last_4_weeks,Parking Facility,1,48,2015
-30013.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,2,48,2015
-29981.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29980.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29979.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29978.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29973.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29966.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,3,48,2015
-29963.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,3,48,2015
-29959.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,2,48,2015
-29955.0,business_licenses_issued_last_4_weeks,Parking Facility Attendant,1,48,2015
-29988.0,business_licenses_issued_last_4_weeks,Patent Medicine,1,48,2015
-29984.0,business_licenses_issued_last_4_weeks,Patent Medicine,1,48,2015
-29941.0,business_licenses_issued_last_4_weeks,Patent Medicine,1,48,2015
-30018.0,business_licenses_issued_last_4_weeks,Pesticide Applicator,1,48,2015
-29967.0,business_licenses_issued_last_4_weeks,Pesticide Applicator,1,48,2015
-29967.0,business_licenses_issued_last_4_weeks,Pesticide Operator,1,48,2015
-29951.0,business_licenses_issued_last_4_weeks,Pesticide Public Applicator,1,48,2015
-29948.0,business_licenses_issued_last_4_weeks,Pesticide Public Applicator,1,48,2015
-29944.0,business_licenses_issued_last_4_weeks,Pesticide Public Applicator,1,48,2015
-29951.0,business_licenses_issued_last_4_weeks,Pesticide Public Operator,1,48,2015
-29972.0,business_licenses_issued_last_4_weeks,Power Laundry,1,48,2015
-30022.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-30013.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-30012.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29994.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29992.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29990.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29987.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29975.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29974.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29970.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29967.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29954.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29945.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29944.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29936.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-29917.0,business_licenses_issued_last_4_weeks,Public School Cafeteria,1,48,2015
-30011.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-30004.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29998.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29993.0,business_licenses_issued_last_4_weeks,Restaurant,2,48,2015
-29986.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29983.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29981.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29980.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29979.0,business_licenses_issued_last_4_weeks,Restaurant,2,48,2015
-29975.0,business_licenses_issued_last_4_weeks,Restaurant,3,48,2015
-29974.0,business_licenses_issued_last_4_weeks,Restaurant,4,48,2015
-29972.0,business_licenses_issued_last_4_weeks,Restaurant,2,48,2015
-29970.0,business_licenses_issued_last_4_weeks,Restaurant,2,48,2015
-29969.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29967.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29965.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29964.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29960.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29959.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29958.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29956.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29946.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29945.0,business_licenses_issued_last_4_weeks,Restaurant,2,48,2015
-29939.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29938.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29922.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29921.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29900.0,business_licenses_issued_last_4_weeks,Restaurant,1,48,2015
-29985.0,business_licenses_issued_last_4_weeks,Secondhand Dealers (A),1,48,2015
-29989.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29984.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29970.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),2,48,2015
-29968.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29966.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29964.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29963.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),132,48,2015
-29960.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29958.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29954.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29943.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29932.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29931.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29921.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29913.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29912.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29910.0,business_licenses_issued_last_4_weeks,Security Agency (Firm),1,48,2015
-29983.0,business_licenses_issued_last_4_weeks,Security Agent (Person),1,48,2015
-30034.0,business_licenses_issued_last_4_weeks,Security Alarm Dealer,1,48,2015
-30010.0,business_licenses_issued_last_4_weeks,Solid Waste Vehicle,3,48,2015
-30032.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-30009.0,business_licenses_issued_last_4_weeks,Special Events,131,48,2015
-30002.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29978.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29977.0,business_licenses_issued_last_4_weeks,Special Events,2,48,2015
-29973.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29963.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29961.0,business_licenses_issued_last_4_weeks,Special Events,2,48,2015
-29960.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29959.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29958.0,business_licenses_issued_last_4_weeks,Special Events,2,48,2015
-29957.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-29942.0,business_licenses_issued_last_4_weeks,Special Events,1,48,2015
-30004.0,business_licenses_issued_last_4_weeks,Swimming Pool,1,48,2015
-29960.0,business_licenses_issued_last_4_weeks,Tow Truck,1,48,2015
-29997.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29993.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29991.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29986.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29984.0,business_licenses_issued_last_4_weeks,Two Family Rental,3,48,2015
-29983.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29981.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29979.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29974.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29973.0,business_licenses_issued_last_4_weeks,Two Family Rental,3,48,2015
-29972.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29970.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29969.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29968.0,business_licenses_issued_last_4_weeks,Two Family Rental,4,48,2015
-29964.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29958.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29956.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29955.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29948.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29947.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29946.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29944.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29943.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29941.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29940.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29939.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29936.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29934.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29933.0,business_licenses_issued_last_4_weeks,Two Family Rental,2,48,2015
-29921.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29920.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29918.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29914.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-29895.0,business_licenses_issued_last_4_weeks,Two Family Rental,1,48,2015
-30030.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-30024.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-30022.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-30021.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-30019.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-30014.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-30012.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-30008.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-30007.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-30005.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-30003.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-30002.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29999.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29998.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29997.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29996.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29995.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29993.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29992.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29991.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29989.0,business_licenses_issued_last_4_weeks,Apartment,7,49,2015
-29988.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29987.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29986.0,business_licenses_issued_last_4_weeks,Apartment,133,49,2015
-29985.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29984.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29983.0,business_licenses_issued_last_4_weeks,Apartment,134,49,2015
-29982.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29981.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29979.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29978.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29977.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29976.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29975.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29974.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29973.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29972.0,business_licenses_issued_last_4_weeks,Apartment,5,49,2015
-29970.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29968.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29967.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29966.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29965.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29964.0,business_licenses_issued_last_4_weeks,Apartment,8,49,2015
-29963.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29961.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29957.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29956.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29955.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29954.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29953.0,business_licenses_issued_last_4_weeks,Apartment,6,49,2015
-29952.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29951.0,business_licenses_issued_last_4_weeks,Apartment,5,49,2015
-29950.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29949.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29948.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29947.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29946.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29945.0,business_licenses_issued_last_4_weeks,Apartment,8,49,2015
-29944.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29943.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29942.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29941.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29940.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29938.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29937.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29931.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29930.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29929.0,business_licenses_issued_last_4_weeks,Apartment,5,49,2015
-29928.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29924.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29923.0,business_licenses_issued_last_4_weeks,Apartment,6,49,2015
-29922.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29921.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29920.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29919.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29918.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29917.0,business_licenses_issued_last_4_weeks,Apartment,5,49,2015
-29916.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29915.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29914.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29913.0,business_licenses_issued_last_4_weeks,Apartment,8,49,2015
-29912.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29911.0,business_licenses_issued_last_4_weeks,Apartment,4,49,2015
-29909.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29908.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29907.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29906.0,business_licenses_issued_last_4_weeks,Apartment,3,49,2015
-29904.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29903.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29902.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29901.0,business_licenses_issued_last_4_weeks,Apartment,1,49,2015
-29895.0,business_licenses_issued_last_4_weeks,Apartment,2,49,2015
-29953.0,business_licenses_issued_last_4_weeks,Auto Wash,1,49,2015
-29965.0,business_licenses_issued_last_4_weeks,Bakery,1,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Beauty Shop,1,49,2015
-29944.0,business_licenses_issued_last_4_weeks,Beauty Shop,1,49,2015
-30016.0,business_licenses_issued_last_4_weeks,Beauty Shop Nails,1,49,2015
-29986.0,business_licenses_issued_last_4_weeks,Beauty Shop Nails,1,49,2015
-29967.0,business_licenses_issued_last_4_weeks,Beauty Shop Nails,1,49,2015
-29964.0,business_licenses_issued_last_4_weeks,Beauty Shop Nails,1,49,2015
-29936.0,business_licenses_issued_last_4_weeks,Beauty Shop Nails,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Bed and Breakfast,1,49,2015
-30031.0,business_licenses_issued_last_4_weeks,Caterers,1,49,2015
-29988.0,business_licenses_issued_last_4_weeks,Caterers,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Caterers,1,49,2015
-30033.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-30031.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-30025.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-30007.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-30005.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29999.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29997.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29992.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29987.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29985.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29980.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,2,49,2015
-29978.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29976.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29975.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29971.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,2,49,2015
-29970.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,2,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29967.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29963.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29962.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29959.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29946.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29923.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29920.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29918.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-29910.0,business_licenses_issued_last_4_weeks,Charitable Solicitation,1,49,2015
-30023.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-30005.0,business_licenses_issued_last_4_weeks,Cigarette Retail,2,49,2015
-29999.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29984.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29981.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29979.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29965.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29956.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29952.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29946.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29941.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Cigarette Retail,1,49,2015
-29986.0,business_licenses_issued_last_4_weeks,Cooperative Association,1,49,2015
-30018.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-30015.0,business_licenses_issued_last_4_weeks,Delicatessen,4,49,2015
-30008.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29998.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29995.0,business_licenses_issued_last_4_weeks,Delicatessen,2,49,2015
-29989.0,business_licenses_issued_last_4_weeks,Delicatessen,3,49,2015
-29981.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29956.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29954.0,business_licenses_issued_last_4_weeks,Delicatessen,2,49,2015
-29952.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29946.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29939.0,business_licenses_issued_last_4_weeks,Delicatessen,1,49,2015
-29923.0,business_licenses_issued_last_4_weeks,Delicatessen,4,49,2015
-30004.0,business_licenses_issued_last_4_weeks,Driving School,1,49,2015
-29978.0,business_licenses_issued_last_4_weeks,Dry Cleaners,1,49,2015
-30034.0,business_licenses_issued_last_4_weeks,Employer Paid Personnel Serv,1,49,2015
-29974.0,business_licenses_issued_last_4_weeks,Employer Paid Personnel Serv,1,49,2015
-29972.0,business_licenses_issued_last_4_weeks,Employer Paid Personnel Serv,1,49,2015
-29970.0,business_licenses_issued_last_4_weeks,Employer Paid Personnel Serv,1,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Employer Paid Personnel Serv,1,49,2015
-29974.0,business_licenses_issued_last_4_weeks,Employment Agency,1,49,2015
-30034.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-30013.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-30009.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-30007.0,business_licenses_issued_last_4_weeks,Food Products,3,49,2015
-30006.0,business_licenses_issued_last_4_weeks,Food Products,4,49,2015
-30005.0,business_licenses_issued_last_4_weeks,Food Products,2,49,2015
-30001.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29999.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29992.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29988.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29984.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29983.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29981.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29979.0,business_licenses_issued_last_4_weeks,Food Products,2,49,2015
-29978.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29969.0,business_licenses_issued_last_4_weeks,Food Products,3,49,2015
-29966.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29965.0,business_licenses_issued_last_4_weeks,Food Products,4,49,2015
-29964.0,business_licenses_issued_last_4_weeks,Food Products,2,49,2015
-29962.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29958.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29957.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29952.0,business_licenses_issued_last_4_weeks,Food Products,393,49,2015
-29951.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29941.0,business_licenses_issued_last_4_weeks,Food Products,2,49,2015
-29936.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29923.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29898.0,business_licenses_issued_last_4_weeks,Food Products,132,49,2015
-29894.0,business_licenses_issued_last_4_weeks,Food Products,1,49,2015
-29991.0,business_licenses_issued_last_4_weeks,Food Vending Machine,1,49,2015
-29980.0,business_licenses_issued_last_4_weeks,Food Vending Machine,1,49,2015
-29950.0,business_licenses_issued_last_4_weeks,Food Vending Machine,1,49,2015
-30032.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-30027.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
-30025.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,2,49,2015
-30020.0,business_licenses_issued_last_4_weeks,Gen Contr-Construction Mngr,1,49,2015
