feature_type,feature_subtype,week,year,census_block_2010,feature_id,value
Restaurant Total,3,46.0,2010.0,1018,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1019,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,1020,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1021,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1022,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1031,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1033,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1034,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,1040,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1043,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,1044,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,2000,food_service_establishments,4
Restaurant Total,3,46.0,2010.0,2002,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,2003,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,2006,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,2007,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,2013,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,2014,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,2021,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,3003,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,3005,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,3009,food_service_establishments,2
Restaurant Total,3,46.0,2010.0,3017,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,4001,food_service_establishments,1
Restaurant Total,3,46.0,2010.0,4002,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1000,food_service_establishments,4
Restaurant Total,3,46.0,2011.0,1001,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1004,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1005,food_service_establishments,2
Restaurant Total,3,46.0,2011.0,1006,food_service_establishments,3
Restaurant Total,3,46.0,2011.0,1007,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1010,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1014,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1017,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1020,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1029,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1033,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1040,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1043,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,1044,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2000,food_service_establishments,3
Restaurant Total,3,46.0,2011.0,2001,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2003,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2004,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2005,food_service_establishments,2
Restaurant Total,3,46.0,2011.0,2010,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2012,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2013,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,2014,food_service_establishments,3
Restaurant Total,3,46.0,2011.0,2017,food_service_establishments,3
Restaurant Total,3,46.0,2011.0,3000,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,4001,food_service_establishments,1
Restaurant Total,3,46.0,2011.0,4005,food_service_establishments,2
Restaurant Total,3,46.0,2011.0,5002,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,1000,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,1001,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1002,food_service_establishments,4
Restaurant Total,3,46.0,2012.0,1003,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1004,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1005,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1006,food_service_establishments,4
Restaurant Total,3,46.0,2012.0,1008,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1009,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1012,food_service_establishments,4
Restaurant Total,3,46.0,2012.0,1015,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1016,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1017,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1018,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,1020,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1022,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,1023,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,1025,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2001,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2002,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,2003,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,2004,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2005,food_service_establishments,2
Restaurant Total,3,46.0,2012.0,2006,food_service_establishments,3
Restaurant Total,3,46.0,2012.0,2017,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2022,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2024,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,2034,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,3000,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,3018,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,3019,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,5002,food_service_establishments,1
Restaurant Total,3,46.0,2012.0,NA,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1000,food_service_establishments,6
Restaurant Total,3,46.0,2013.0,1001,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1003,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1004,food_service_establishments,2
Restaurant Total,3,46.0,2013.0,1005,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1014,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1020,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1023,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1026,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,1041,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,2000,food_service_establishments,4
Restaurant Total,3,46.0,2013.0,2003,food_service_establishments,3
Restaurant Total,3,46.0,2013.0,2007,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,2011,food_service_establishments,3
Restaurant Total,3,46.0,2013.0,2013,food_service_establishments,2
Restaurant Total,3,46.0,2013.0,2014,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,2017,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,2029,food_service_establishments,4
Restaurant Total,3,46.0,2013.0,2032,food_service_establishments,2
Restaurant Total,3,46.0,2013.0,2040,food_service_establishments,4
Restaurant Total,3,46.0,2013.0,3003,food_service_establishments,1
Restaurant Total,3,46.0,2013.0,4026,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1000,food_service_establishments,4
Restaurant Total,3,46.0,2014.0,1001,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,1003,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,1004,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1006,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,1008,food_service_establishments,5
Restaurant Total,3,46.0,2014.0,1009,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,1012,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1013,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1015,food_service_establishments,4
Restaurant Total,3,46.0,2014.0,1021,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1031,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1033,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,1143,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,2000,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2001,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,2003,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2004,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,2005,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2007,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,2009,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,2014,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2018,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,2020,food_service_establishments,3
Restaurant Total,3,46.0,2014.0,2021,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2026,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,2040,food_service_establishments,5
Restaurant Total,3,46.0,2014.0,3000,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,3009,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,3011,food_service_establishments,1
Restaurant Total,3,46.0,2014.0,4026,food_service_establishments,2
Restaurant Total,3,46.0,2014.0,5000,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1000,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1001,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1002,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,1003,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1004,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1011,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,1016,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1017,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,1019,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1021,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1026,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1030,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1032,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1101,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,1157,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2000,food_service_establishments,4
Restaurant Total,3,46.0,2015.0,2001,food_service_establishments,3
Restaurant Total,3,46.0,2015.0,2002,food_service_establishments,7
Restaurant Total,3,46.0,2015.0,2003,food_service_establishments,4
Restaurant Total,3,46.0,2015.0,2004,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,2005,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2009,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,2010,food_service_establishments,4
Restaurant Total,3,46.0,2015.0,2011,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2015,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2016,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2019,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2021,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,2026,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2028,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2029,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2030,food_service_establishments,2
Restaurant Total,3,46.0,2015.0,2037,food_service_establishments,3
Restaurant Total,3,46.0,2015.0,2040,food_service_establishments,3
Restaurant Total,3,46.0,2015.0,2043,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,2059,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,3009,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,3019,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,4003,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,4012,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,4028,food_service_establishments,1
Restaurant Total,3,46.0,2015.0,4041,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1000,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1002,food_service_establishments,6
Restaurant Total,3,46.0,2016.0,1004,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1006,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1013,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1016,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1017,food_service_establishments,4
Restaurant Total,3,46.0,2016.0,1019,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1021,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,1025,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1027,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1029,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1030,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1033,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,1044,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,2001,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,2002,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,2003,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,2004,food_service_establishments,3
Restaurant Total,3,46.0,2016.0,2006,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,2007,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,2008,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,2009,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,2010,food_service_establishments,2
Restaurant Total,3,46.0,2016.0,2014,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,2026,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,3000,food_service_establishments,3
Restaurant Total,3,46.0,2016.0,4001,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,4012,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,4024,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,5001,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,5002,food_service_establishments,1
Restaurant Total,3,46.0,2016.0,NA,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1000,food_service_establishments,2
Restaurant Total,3,47.0,2010.0,1002,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1005,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1006,food_service_establishments,2
Restaurant Total,3,47.0,2010.0,1010,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1017,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1020,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1023,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1026,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,1038,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,2002,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,2004,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,2007,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,3001,food_service_establishments,1
Restaurant Total,3,47.0,2010.0,4009,food_service_establishments,2
Restaurant Total,3,47.0,2010.0,5003,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1000,food_service_establishments,2
Restaurant Total,3,47.0,2011.0,1001,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1006,food_service_establishments,4
Restaurant Total,3,47.0,2011.0,1007,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1008,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1010,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1018,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1026,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,1037,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2002,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2004,food_service_establishments,2
Restaurant Total,3,47.0,2011.0,2005,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2007,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2010,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2013,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2014,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,2019,food_service_establishments,1
Restaurant Total,3,47.0,2011.0,4000,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1000,food_service_establishments,2
Restaurant Total,3,47.0,2012.0,1001,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1003,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1004,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1005,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1006,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1013,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1015,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1023,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1024,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,1025,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2000,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2001,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2002,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2003,food_service_establishments,2
Restaurant Total,3,47.0,2012.0,2004,food_service_establishments,2
Restaurant Total,3,47.0,2012.0,2005,food_service_establishments,5
Restaurant Total,3,47.0,2012.0,2010,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2014,food_service_establishments,2
Restaurant Total,3,47.0,2012.0,2017,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2034,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,2040,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,3000,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,3004,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,3010,food_service_establishments,2
Restaurant Total,3,47.0,2012.0,3019,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,4005,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,4009,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,4019,food_service_establishments,3
Restaurant Total,3,47.0,2012.0,4021,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,5000,food_service_establishments,1
Restaurant Total,3,47.0,2012.0,NA,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,1000,food_service_establishments,4
Restaurant Total,3,47.0,2013.0,1001,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,1002,food_service_establishments,7
Restaurant Total,3,47.0,2013.0,1003,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,1004,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,1006,food_service_establishments,3
Restaurant Total,3,47.0,2013.0,1009,food_service_establishments,3
Restaurant Total,3,47.0,2013.0,1011,food_service_establishments,4
Restaurant Total,3,47.0,2013.0,1015,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,1016,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,1017,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,1020,food_service_establishments,3
Restaurant Total,3,47.0,2013.0,1021,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,1022,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,1041,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2000,food_service_establishments,3
Restaurant Total,3,47.0,2013.0,2003,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2004,food_service_establishments,3
Restaurant Total,3,47.0,2013.0,2005,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2007,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2010,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2013,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2014,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2021,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2024,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2025,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2029,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2030,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2032,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2033,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,2040,food_service_establishments,2
Restaurant Total,3,47.0,2013.0,2048,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,3004,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,4009,food_service_establishments,1
Restaurant Total,3,47.0,2013.0,4021,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1000,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1001,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1002,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1003,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1004,food_service_establishments,3
Restaurant Total,3,47.0,2014.0,1005,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1007,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1008,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1010,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1012,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1015,food_service_establishments,4
Restaurant Total,3,47.0,2014.0,1019,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1020,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1021,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,1022,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1029,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1031,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1035,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1041,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,1059,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2001,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2003,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,2004,food_service_establishments,4
Restaurant Total,3,47.0,2014.0,2005,food_service_establishments,4
Restaurant Total,3,47.0,2014.0,2006,food_service_establishments,3
Restaurant Total,3,47.0,2014.0,2007,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2009,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,2010,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,2011,food_service_establishments,5
Restaurant Total,3,47.0,2014.0,2012,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2013,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2020,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2037,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,2040,food_service_establishments,3
Restaurant Total,3,47.0,2014.0,3000,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,3002,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,3003,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,3005,food_service_establishments,2
Restaurant Total,3,47.0,2014.0,3007,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,4001,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,4002,food_service_establishments,3
Restaurant Total,3,47.0,2014.0,4003,food_service_establishments,1
Restaurant Total,3,47.0,2014.0,4042,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,1000,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1001,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1002,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1003,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1004,food_service_establishments,3
Restaurant Total,3,47.0,2015.0,1005,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,1006,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1007,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,1009,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1012,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,1020,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,1022,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,1029,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,2001,food_service_establishments,3
Restaurant Total,3,47.0,2015.0,2004,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,2005,food_service_establishments,3
Restaurant Total,3,47.0,2015.0,2007,food_service_establishments,5
Restaurant Total,3,47.0,2015.0,2010,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,2011,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,2017,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,2019,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,2040,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,3000,food_service_establishments,2
Restaurant Total,3,47.0,2015.0,3002,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,4009,food_service_establishments,1
Restaurant Total,3,47.0,2015.0,5003,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1000,food_service_establishments,2
Restaurant Total,3,47.0,2016.0,1003,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1004,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1006,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1019,food_service_establishments,3
Restaurant Total,3,47.0,2016.0,1032,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1033,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,1101,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,2004,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,2006,food_service_establishments,3
Restaurant Total,3,47.0,2016.0,2007,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,2008,food_service_establishments,2
Restaurant Total,3,47.0,2016.0,2011,food_service_establishments,2
Restaurant Total,3,47.0,2016.0,2037,food_service_establishments,1
Restaurant Total,3,47.0,2016.0,4026,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1002,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1005,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1008,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1009,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1011,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1017,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1019,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1020,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1022,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1034,food_service_establishments,2
Restaurant Total,3,48.0,2010.0,1156,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,1157,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,2003,food_service_establishments,2
Restaurant Total,3,48.0,2010.0,2005,food_service_establishments,2
Restaurant Total,3,48.0,2010.0,2040,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,3003,food_service_establishments,1
Restaurant Total,3,48.0,2010.0,5002,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1000,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1005,food_service_establishments,2
Restaurant Total,3,48.0,2011.0,1008,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1014,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1017,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1018,food_service_establishments,2
Restaurant Total,3,48.0,2011.0,1020,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1022,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1026,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1031,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,1040,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,2001,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,2004,food_service_establishments,3
Restaurant Total,3,48.0,2011.0,2005,food_service_establishments,2
Restaurant Total,3,48.0,2011.0,2007,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,2009,food_service_establishments,1
Restaurant Total,3,48.0,2011.0,2010,food_service_establishments,2
Restaurant Total,3,48.0,2011.0,2013,food_service_establishments,1
